Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
ncua.gov,Federal - Executive,National Credit Union Administration,National Credit Union Administration,Alexandria,VA,SOC@ncua.gov
arts.gov,Federal - Executive,National Endowment for the Arts,Office of Information and Technology Management,Washington,DC,helpdesk@arts.gov
nea.gov,Federal - Executive,National Endowment for the Arts,Office of Information and Technology Management,Washington,DC,helpdesk@arts.gov
humanities.gov,Federal - Executive,National Endowment for the Humanities,Office of Information Resources Management,Washington,DC,dotgov@neh.gov
neh.gov,Federal - Executive,National Endowment for the Humanities,Office of Information Resources Management,Washington,DC,dotgov@neh.gov
nga.gov,Federal - Executive,National Gallery of Art,,Washington,DC,soc@NGA.GOV
nigc.gov,Federal - Executive,National Indian Gaming Commission,National Indian Gaming Commision,Washington,DC,itsupport@nigc.gov
nlrb.gov,Federal - Executive,National Labor Relations Board,National Labor Relations Board,Washington,DC,vdp@nlrb.gov
nmb.gov,Federal - Executive,National Mediation Board,National Mediation Board,Washington,DC,soc@nmb.gov
arctic.gov,Federal - Executive,National Science Foundation,U.S. Arctic Research Commission,Arlington,VA,dallas@sec-data-eng.com
nsf.gov,Federal - Executive,National Science Foundation,National Science Foundation,Alexandria,VA,dis-secteam@nsf.gov
research.gov,Federal - Executive,National Science Foundation,National Science Foundation,Alexandria,VA,dis-secteam@nsf.gov
sac.gov,Federal - Executive,National Science Foundation,Small Agency Council,Alexandria,VA,dis-secteam@nsf.gov
usap.gov,Federal - Executive,National Science Foundation,"National Science Foundation, Office of Polar Programs",Alexandria,VA,NSF-USAP-InfoSec@nsf.gov
nscai.gov,Federal - Executive,National Security Commission on Artificial Intelligence,National Security Commission on Artificial Intelligence,Arlington,VA,michael.l.gable.civ@mail.mil
ntsb.gov,Federal - Executive,National Transportation Safety Board,National Transportation Safety Board,Washington,DC,soc@ntsb.gov
nbrc.gov,Federal - Executive,Northern Border Regional Commission,,Concord,NH,jorourke@nbrc.gov
nrc-gateway.gov,Federal - Executive,Nuclear Regulatory Commission,Nuclear Regulatory Commission,Rockville,MD,SOC_Alerts@nrc.gov
nrc.gov,Federal - Executive,Nuclear Regulatory Commission,Nuclear Regulatory Commission,Rockville,MD,soc_alerts@nrc.gov
oshrc.gov,Federal - Executive,Occupational Safety and Health Review Commission,,Washington,DC,support@oshrc.gov
integrity.gov,Federal - Executive,Office of Government Ethics,Office of Government Ethics,Washington,DC,security@oge.gov
oge.gov,Federal - Executive,Office of Government Ethics,Office of Government Ethics,Washington,DC,security@oge.gov
applicationmanager.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,cybersolutions@opm.gov
benefeds.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
chcoc.gov,Federal - Executive,Office of Personnel Management,Chief Human Capital Officers Council,Washington,DC,CyberSolutions@opm.gov
cybercareers.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
employeeexpress.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
e-qip.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
feb.gov,Federal - Executive,Office of Personnel Management,Employee Services (ES),Washington,DC,CyberSolutions@opm.gov
federaljobs.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
fedjobs.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
fedshirevets.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
fegli.gov,Federal - Executive,Office of Personnel Management,Healthcare and Insurance (HI),Washington,DC,CyberSolutions@opm.gov
fsafeds.gov,Federal - Executive,Office of Personnel Management,Healthcare and Insurance (HI),Washington,DC,CyberSolutions@opm.gov
givecfc.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
golearn.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
governmentjobs.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
ltcfeds.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
opm.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
pac.gov,Federal - Executive,Office of Personnel Management,"Security, Suitability, and Credentialing Line of Business (SSCLoB)",Washington,DC,CyberSolutions@opm.gov
pmf.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
telework.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
unlocktalent.gov,Federal - Executive,Office of Personnel Management,Human Capital Data Management and Modernization (HCDMM),Washington,DC,CyberSolutions@opm.gov
usajobs.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,CyberSolutions@opm.gov
usalearning.gov,Federal - Executive,Office of Personnel Management,,"Washington, DC",DC,CyberSolutions@opm.gov
usastaffing.gov,Federal - Executive,Office of Personnel Management,Human Resource Solutions (HRS),"Washington, DC",DC,cybersolutions@opm.gov
peacecorps.gov,Federal - Executive,Peace Corps,Peace Corps,Washington,DC,SOC2@peacecorps.gov
peacecorpsoig.gov,Federal - Executive,Peace Corps,Office of Inspector General,Washington,DC,SOC2@PeaceCorps.Gov
pbgc.gov,Federal - Executive,Pension Benefit Guaranty Corporation,Office of Information Technology,Washington,DC,INFO-USCERT@pbgc.gov
prc.gov,Federal - Executive,Postal Regulatory Commission,Postal Regulatory Commission,Washington,DC,itsecure@prc.gov
presidiocommercial.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov
presidio.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov
presidiotrust.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov
presidiotunneltops.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov
pclob.gov,Federal - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov
pbrb.gov,Federal - Executive,Public Buildings Reform Board,General Services Administration,Washington,DC,gsa-ir@gsa.gov
rrb.gov,Federal - Executive,Railroad Retirement Board,Bureau of Information Services,Chicago,IL,security@rrb.gov
investor.gov,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov
sec.gov,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov
sss.gov,Federal - Executive,Selective Service System,Selective Service System,Arlington,VA,soc@sss.gov
business.gov,Federal - Executive,Small Business Administration,,Washington,DC,CISO@sba.gov
nwbc.gov,Federal - Executive,Small Business Administration,,Washington,DC,CISO@sba.gov
sba.gov,Federal - Executive,Small Business Administration,,Washington,DC,CISO@sba.gov
sbir.gov,Federal - Executive,Small Business Administration,Office of Innovation & Technology,Washington,DC,CISO@sba.gov
itis.gov,Federal,Smithsonian Institution,Smithsonian Institution,Washington,DC,abuse@si.edu
smithsonian.gov,Federal,Smithsonian Institution,Smithsonian Institution Office of the CIO (OCIO),Herndon,VA,abuse@si.edu
segurosocial.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering ,Baltimore,MD,joe.cunningham@ssa.gov
socialsecurity.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,joe.cunningham@ssa.gov
ssa.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,joe.cunningham@ssa.gov
ssab.gov,Federal - Executive,Social Security Advisory Board,Social Security Advisory Board,Washington,DC,admin@ssab.gov
scrc.gov,Federal - Executive,Southeast Crescent Regional Commission,Southeast Crescent Regional Commission,Washington,DC,philmcneil@1brightstar.com
sbrc.gov,Federal - Executive,Southwest Border Regional Commission,"GSA, FAS",Washington,DC,gsa-vulnerability-reports@gsa.gov
sji.gov,Federal - Executive,State Justice Institute,State Justice Institute,Fairfax,VA,(blank)
stb.gov,Federal - Executive,Surface Transportation Board,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov
tva.gov,Federal - Executive,Tennessee Valley Authority,TVA IT,Knoxville,TN,vdp@tva.gov
tvaoig.gov,Federal - Executive,Tennessee Valley Authority,Tennessee Valley Authority Office of Inspector General,Knoxville,TN,kdkeen@tvaoig.gov
ptf.gov,Federal - Executive,The Intelligence Community,Prosecution Task Force,Washington,DC,(blank)
csb.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,steven.hamrick@csb.gov
safetyvideos.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,steven.hamrick@csb.gov
heritageabroad.gov,Federal - Executive,U.S. Commission for the Preservation of Americas Heritage Abroad,USCPAHA,Washington,DC,ari@thetechmensch.com
cfa.gov,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov
civilrightsusa.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov
cssbmb.gov,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov
usccr.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov
22007apply.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,james.flickinger@usda.gov
aff.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incident@usda.gov
ag.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incidents@asoc.usda.gov
ars-grin.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov
arsusda.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov
biopreferred.gov,Federal - Executive,U.S. Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov
bosque.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov
choosemyplate.gov,Federal - Executive,U.S. Department of Agriculture,Food and Nutrition Service,Alexandria,VA,joseph.binns@usda.gov
connect.gov,Federal - Executive,U.S. Department of Agriculture,Office of the Chief Information Officer,Kansas City,MO,cyber.incidents@usda.gov
dietaryguidelines.gov,Federal - Executive,U.S. Department of Agriculture,Food and Nutrition Service,Alexandria,VA,joseph.binns@usda.gov
empowhr.gov,Federal - Executive,U.S. Department of Agriculture,Office of the Chief Financial Officer,New Orleans,LA,Gerald.smith2@usda.gov
execsec.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,robert.simpsonjr@usda.gov
farmerfairness.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Marketing Service,Washington,DC,cyber.incidents@usda.gov
farmers.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov
fedsfeedfamilies.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,Sullie.Coleman@usda.gov
forestsandrangelands.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov
invasivespeciesinfo.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov
itap.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov
lcacommons.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov
myplate.gov,Federal - Executive,U.S. Department of Agriculture,Food and Nutrition Service,Alexandria,VA,joseph.binns@usda.gov
nafri.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,cyber.incident@usda.gov
nutrition.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov
nwcg.gov,Federal - Executive,U.S. Department of Agriculture,,Washington,DC,cyber.incidents@usda.gov
rec.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov
recreation.gov,Federal - Executive,U.S. Department of Agriculture,Forest Service,Washington,DC,security@recreation.gov
rural.gov,Federal - Executive,U.S. Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov
screwworm.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,(blank)
